,gvkey,fyear,datafmt,tic,conm,Sum,diff,,at,capx,cogs,cshfd,cshpri,dltt,dp,epsfi,epsfx,epspi,epspx,ib,ibmii,mii,ni,nopi,pi,ppent,reuna,sale,seq,teq,txt,wcap,xido,xint,xsga,cshtr_c,at,adjex_f
73,2710,2013,STD,STZ,CONSTELLATION BRANDS,639387231.9,1232.34,,14302.1,223.5,2703.7,197.57,188.154,6373.3,155.3,9.83,9.83,10.33,10.33,1943.1,1943.1,,1943.1,95.5,2202.3,2014.3,4438.2,4867.7,4981.3,4981.3,259.2,721.5,0,330.9,839.4,639317184,14302.1,1
74,2807,2009,SUMM_STD,CASY,CASEYS GENERAL STORES INC,117383000.3,899.498,,1388.775,129.233,3844.735,51.053,50.899,154.754,73.546,2.29,2.29,2.3,2.3,116.962,116.962,0,116.962,-6.862,181.582,1010.911,759.88,4637.087,824.319,824.319,64.62,69.199,0,10.933,519.429,117366662,1388.775,1
75,2807,2009,STD,CASY,CASEYS GENERAL STORES INC,117382100.8,899.498,,1388.775,129.233,3390.735,51.053,50.899,154.754,73.546,2.29,2.29,2.3,2.3,116.962,116.962,0,116.962,0.731,181.582,1010.911,759.88,4183.087,824.319,824.319,64.62,69.377,0,11.664,519.429,117366662,1388.775,1
76,2807,2010,SUMM_STD,CASY,CASEYS GENERAL STORES INC,194162343.5,961.08,,1610.955,214.573,4754.173,42.567,42.285,678.68,82.355,2.22,2.22,2.24,2.24,94.623,94.623,0,94.623,-27.388,151.237,1217.305,399.9,5635.24,403.896,403.896,56.614,-0.613,0,28.497,591.59,194144153,1610.955,1
77,2807,2010,STD,CASY,CASEYS GENERAL STORES INC,194161382.4,961.08,,1610.955,214.573,4259.173,42.567,42.285,678.68,82.355,2.22,2.22,2.24,2.24,94.623,94.623,0,94.623,0.766,151.237,1217.305,399.9,5140.24,403.896,403.896,56.614,-0.613,0,29.263,591.59,194144153,1610.955,1
78,2807,2011,SUMM_STD,CASY,CASEYS GENERAL STORES INC,74231258.13,1052.236,,1774.815,240.874,5984.114,38.392,38.068,667.93,96.552,3.04,3.04,3.07,3.07,116.791,116.791,0,116.791,0,183.515,1378.749,493.842,6987.804,506.041,506.041,66.724,-27.363,0,35.192,688.431,74209460,1774.815,1
79,2807,2011,STD,CASY,CASEYS GENERAL STORES INC,74230205.89,1052.236,,1774.815,240.874,5457.114,38.392,38.068,667.93,96.552,3.04,3.04,3.07,3.07,116.791,116.791,0,116.791,0.882,183.515,1378.749,493.842,6460.804,506.041,506.041,66.724,-27.363,0,36.074,688.431,74209460,1774.815,1
80,2807,2012,SUMM_STD,CASY,CASEYS GENERAL STORES INC,66788676.65,1189.79,,1984.018,305.301,6168.475,38.62,38.297,653.081,111.823,2.86,2.86,2.89,2.89,110.625,110.625,0,110.625,0,175.129,1581.925,579.176,7250.84,602.295,602.295,64.504,-124.931,0,35.048,760.365,66765522,1984.018,1
81,2807,2012,STD,CASY,CASEYS GENERAL STORES INC,66787486.86,1189.79,,1984.018,305.301,5572.475,38.62,38.297,653.081,111.823,2.86,2.86,2.89,2.89,110.625,110.625,0,110.625,1.105,175.129,1581.925,579.176,6654.84,602.295,602.295,64.504,-124.931,0,36.153,760.365,66765522,1984.018,1
82,2807,2013,SUMM_STD,CASY,CASEYS GENERAL STORES INC,58943004.4,1289.218,,2293.462,308.633,6605.996,38.868,38.458,853.642,131.16,3.46,3.46,3.5,3.5,134.514,134.514,0,134.514,0,206.532,1778.965,685.988,7840.255,719.866,719.866,72.018,15.201,0,39.27,857.297,58917087,2293.462,1
83,2807,2013,STD,CASY,CASEYS GENERAL STORES INC,58941715.18,1289.218,,2293.462,308.633,5959.996,38.868,38.458,853.642,131.16,3.46,3.46,3.5,3.5,134.514,134.514,0,134.514,1.391,206.532,1778.965,685.988,7194.255,719.866,719.866,72.018,15.201,0,40.661,857.297,58917087,2293.462,1
84,2812,2010,SUMM_STD,DOLE,DOLE FOOD CO INC,135060156.4,-4184.696,,4257,87.402,4255.436,87.866,87.451,1564.325,75.9,-0.39,0.88,-0.39,0.88,76.742,78.04,1.298,-34.124,16.245,84.04,943.03,71.083,4686.858,792.169,816.784,6,695,-110.866,8.256,279.471,135037072,4257,1
85,2812,2010,STD,DOLE,DOLE FOOD CO INC,135064341.1,,,4256.99,87.402,6088.625,87.451,87.451,1564.325,114.239,-0.39,-0.43,-0.39,-0.43,-37.71,-33.752,3.958,-34.124,-42.415,-20.358,943.03,71.083,6892.614,792.169,816.784,13.394,695.174,3.586,163.95,498.866,135037072,4256.99,1
86,2812,2011,SUMM_STD,DOLE,DOLE FOOD CO INC,93613790.06,-4772.916,-0.005098518,4271.322,82.187,4311.86,88.081,87.619,1641.112,63.9,0.44,1.15,0.44,1.15,100.491,101.778,1.287,38.359,-3.57,99.708,910.729,109.442,4778.424,792.504,818.421,-2.07,728.724,-62.132,9.628,289.758,93590257,4271.322,1
87,2812,2011,STD,DOLE,DOLE FOOD CO INC,93618562.98,-4772.916,-0.005098518,4270.071,82.187,6329.47,88.081,87.619,1641.112,103.921,0.44,0.44,0.44,0.44,38.221,41.655,3.434,38.359,-8.285,48.176,910.729,109.442,7223.836,792.504,818.421,6.521,729.975,0.138,142.43,535.132,93590257,4270.071,1
88,2812,2012,SUMM_STD,DOLE,DOLE FOOD CO INC,212424785.2,-52.523,,4229.771,105.843,3813.142,87.84,87.84,1512.646,65.8,-1.64,0,-1.64,0,-0.096,1.205,1.301,-144.463,-32.023,11.96,688.89,-35.021,4246.708,686.135,712.526,10.755,1265.491,-144.367,12.219,311.564,212403062,4229.771,1
89,2812,2012,STD,DOLE,DOLE FOOD CO INC,212424837.7,-52.523,,4229.771,105.843,3813.142,87.84,87.84,1512.646,65.8,-1.64,0,-1.64,0,-0.096,1.205,1.301,-144.463,20.5,11.96,688.89,-35.021,4246.708,686.135,712.526,10.755,1265.491,-144.367,12.219,311.564,212403062,4229.771,1
90,2911,2010,SUMM_STD,3089B,UNIFIED GROCERS INC,10706.848,-100.988,,927.688,7.773,3504.32,,,224.926,25.444,,,,,10.978,10.978,0,10.978,0,17.101,186.568,81.833,3870.565,187.47,187.47,6.123,194.245,0,11.511,312.189,,927.688,1
91,2911,2010,STD,3089B,UNIFIED GROCERS INC,10807.836,-100.988,,927.688,7.773,3558.158,,,224.926,22.1,,,,,10.978,10.978,0,10.978,0,17.101,186.568,81.833,3921.059,187.47,187.47,6.123,194.245,0,11.511,312.189,,927.688,1
92,2911,2011,SUMM_STD,3089B,UNIFIED GROCERS INC,10528.648,-97.092,,923.678,8.94,3446.434,,,226.162,23.239,,,,,7.387,7.387,0,7.387,0,12.66,179.811,85.047,3799.229,180.705,180.705,5.273,193.03,0,12.342,304.554,,923.678,1
93,2911,2011,STD,3089B,UNIFIED GROCERS INC,10625.74,-97.092,,923.678,8.94,3499.119,,,226.162,19.1,,,,,7.387,7.387,0,7.387,0,12.66,179.811,85.047,3847.775,180.705,180.705,5.273,193.03,0,12.342,304.554,,923.678,1
94,2911,2012,SUMM_STD,3089B,UNIFIED GROCERS INC,10313.792,-70.15,,920.975,12.799,3426.248,,,196.484,26.079,,,,,1.953,1.953,0,1.953,0,1.76,176.338,84.229,3761.197,154.929,154.929,-0.193,163.074,0,12.572,294.538,,920.975,1
95,2911,2012,STD,3089B,UNIFIED GROCERS INC,10383.942,-70.15,,920.975,12.799,3466.402,,,196.484,21,,,,,1.953,1.953,0,1.953,0,1.76,176.338,84.229,3796.272,154.929,154.929,-0.193,163.074,0,12.572,294.538,,920.975,1
96,2911,2013,SUMM_STD,3089B,UNIFIED GROCERS INC,10123.261,-7.103,,913.382,10.418,3387.077,,,231.531,25.572,,,,,-17.644,-17.644,0,-17.644,-7.103,-27.726,171.73,63.773,3691.564,180.646,180.646,-10.082,150.845,0,12.803,286.735,,913.382,1
97,2911,2013,STD,3089B,UNIFIED GROCERS INC,10130.364,-7.103,,913.382,10.418,3392.449,,,231.531,20.2,,,,,-17.644,-17.644,0,-17.644,0,-27.726,171.73,63.773,3691.564,180.646,180.646,-10.082,150.845,0,12.803,286.735,,913.382,1
98,3026,2010,SUMM_STD,CHD,CHURCH & DWIGHT INC,117069525.8,-146.338,,2945.194,63.833,1360.649,144.402,142.062,,67.813,1.87,1.87,1.91,1.91,270.717,270.694,-0.023,270.717,-25.789,418.256,468.324,1501.795,2589.22,1870.689,1870.859,147.562,202.389,0,27.164,689.549,117051275,2945.194,2
99,3026,2010,STD,CHD,CHURCH & DWIGHT INC,117069672.2,-146.338,,2945.194,63.833,1360.649,72.201,71.031,249.673,67.813,3.75,3.75,3.81,3.81,270.717,270.694,-0.023,270.717,6.548,418.256,468.324,1501.795,2589.22,1870.689,1870.859,147.562,202.389,0,27.164,689.549,117051275,2945.194,2
100,3026,2011,SUMM_STD,CHD,CHURCH & DWIGHT INC,202765269.2,-271.5,,3117.6,76.6,1457.7,145.8,143.2,,72.7,2.12,2.12,2.16,2.16,309.6,309.6,0,309.6,8.2,494.6,506,1714,2749.3,2040.6,2040.8,185,371.6,0,10.6,721.9,202745357,3117.6,1
101,3026,2011,STD,CHD,CHURCH & DWIGHT INC,202765540.7,-271.5,,3117.6,76.6,1457.7,145.8,143.2,267.1,72.7,2.12,2.12,2.16,2.16,309.6,309.6,0,309.6,12.6,494.6,506,1714,2749.3,2040.6,2040.8,185,371.6,0,10.6,721.9,202745357,3117.6,1
102,3026,2012,SUMM_STD,CHD,CHURCH & DWIGHT INC,198374311.4,-702.2,,4098.1,74.5,1545.5,142.7,140.1,,82.1,2.45,2.45,2.5,2.5,349.8,349.8,0,349.8,9.3,542.5,586,1929.3,2921.9,2060.9,2061.1,192.7,208.2,0,14.8,746.3,198351797,4098.1,1
103,3026,2012,STD,CHD,CHURCH & DWIGHT INC,198375013.6,-702.2,,4098.1,74.5,1545.5,142.7,140.1,699.3,82.1,2.45,2.45,2.5,2.5,349.8,349.8,0,349.8,12.2,542.5,586,1929.3,2921.9,2060.9,2061.1,192.7,208.2,0,14.8,746.3,198351797,4098.1,1
104,3026,2013,SUMM_STD,CHD,CHURCH & DWIGHT INC,159663292.3,-765,,4259.7,67.1,1667.7,141.2,138.6,,88.6,2.79,2.79,2.85,2.85,394.4,394.4,0,394.4,-2.8,597.8,594.1,2168.5,3194.3,2299.9,2300,203.4,464.6,0,28.1,809.3,159638817,4259.7,1
105,3026,2013,STD,CHD,CHURCH & DWIGHT INC,159664057.3,-765,,4259.7,67.1,1667.7,141.2,138.6,755.3,88.6,2.79,2.79,2.85,2.85,394.4,394.4,0,394.4,6.9,597.8,594.1,2168.5,3194.3,2299.9,2300,203.4,464.6,0,28.1,809.3,159638817,4259.7,1
106,3121,2010,STD,CLX,CLOROX CO/DE,311394059.8,453.1,,4555,203,2874,141.534,140.272,2124,181,4.24,4.24,4.28,4.28,603,603,,603,37,925,979,920,5534,83,83,322,-523,0,139,1382,311367578,4555,1
107,3121,2010,SUMM_STD,CLX,CLOROX CO/DE,311393606.7,453.1,,4548,201,2730,141.534,140.272,2124,183,4.24,3.69,4.28,3.73,526,526,,603,-33,805,966,920,5234,83,83,279,-156,77,139,1344,311367578,4548,1
108,3121,2011,SUMM_STD,CLX,CLOROX CO/DE,394101725,-301,,4163,228,2782,138.101,136.699,2125,173,4.02,2.07,4.06,2.09,287,287,,557,-250,563,1039,1143,5231,-86,-86,276,-86,270,123,1340,394077195,4163,1
109,3121,2011,STD,CLX,CLOROX CO/DE,394102026,-301,,4163,228,2785,138.101,136.699,2125,170,4.02,2.07,4.06,2.09,287,287,,557,51,563,1039,1143,5231,-86,-86,276,-86,270,123,1340,394077195,4163,1
110,3121,2012,SUMM_STD,CLX,CLOROX CO/DE,242195839.6,18,,4355,192,2995,132.31,130.852,1571,178,4.09,4.1,4.14,4.15,543,543,,541,22,791,1081,1350,5468,-135,-135,248,-685,-2,125,1401,242170757,4355,1
111,3121,2012,STD,CLX,CLOROX CO/DE,242195821.6,18,,4355,192,2998,132.31,130.852,1571,175,4.09,4.1,4.14,4.15,543,543,,541,16,791,1081,1350,5468,-135,-135,248,-685,-2,125,1389,242170757,4355,1
112,3121,2013,STD,CLX,CLOROX CO/DE,245535646.4,0,,4311,194,3040,132.969,131.075,2170,180,4.3,4.31,4.37,4.38,574,574,,572,9,853,1021,1561,5623,146,146,279,286,-2,122,1437,245507957,4311,1
113,3121,2013,SUMM_STD,CLX,CLOROX CO/DE,245535646.4,0,,4311,194,3038,132.969,131.075,2170,182,4.3,4.31,4.37,4.38,574,574,,572,9,853,1021,1561,5623,146,146,279,286,-2,122,1437,245507957,4311,1
114,3138,2010,STD,COKE,COCA-COLA BTLNG CONS,5370800.983,449.922,,1307.622,46.169,816.011,9.221,9.181,578.458,59.161,3.91,3.91,3.93,3.93,36.057,39.542,3.485,36.057,0,61.191,368.999,134.872,1514.599,127.895,184.417,21.649,87.959,0,35.127,544.009,5363455,1307.622,1
115,3138,2010,SUMM_STD,COKE,COCA-COLA BTLNG CONS,5370351.061,449.922,,1307.622,57.798,815.522,9.221,9.181,578.458,59.161,3.91,3.91,3.93,3.93,36.057,39.542,3.485,36.057,0.9,61.191,,133.041,1514.599,126.064,182.586,21.649,,0,35.127,544.498,5363455,1307.622,1
116,3138,2011,SUMM_STD,COKE,COCA-COLA BTLNG CONS,7205948.702,-3.708000001,,1362.425,53.156,869.878,9.244,9.204,472.699,62.118,3.09,3.09,3.11,3.11,28.608,32.023,3.415,28.608,0,51.551,362.724,152.446,1561.239,129.47,189.407,19.528,18.442,0,35.979,541.713,7198579,1362.425,1
117,3138,2011,STD,COKE,COCA-COLA BTLNG CONS,7205952.41,-3.708000001,,1361.17,53.156,870.31,9.244,9.204,472.699,62.118,3.09,3.09,3.11,3.11,28.608,32.023,3.415,28.608,0,51.551,372.593,154.277,1561.239,131.301,191.238,19.528,9.298,0,35.979,541.281,7198579,1361.17,1
118,3138,2012,SUMM_STD,COKE,COCA-COLA BTLNG CONS,3621710.321,-0.275,,1283.474,53.271,898.265,9.266,9.226,467.737,61.584,2.94,2.94,2.95,2.95,27.217,31.459,4.242,27.217,-0.275,53.348,361.617,170.439,1614.433,135.259,199.438,21.889,25,0,35.338,565.623,3614359,1283.474,1
119,3138,2012,STD,COKE,COCA-COLA BTLNG CONS,3621710.596,-0.275,,1283.474,53.271,898.681,9.266,9.226,467.737,61.584,2.94,2.94,2.95,2.95,27.217,31.459,4.242,27.217,0,53.348,361.617,170.439,1614.433,135.259,199.438,21.889,25,0,35.338,565.207,3614359,1283.474,1
120,3138,2013,STD,COKE,COCA-COLA BTLNG CONS,4118452.994,12.014,,1276.156,61.432,924.353,9.286,9.246,437.616,58.671,2.98,2.98,2.99,2.99,27.675,32.102,4.427,27.675,0,44.244,351.979,188.869,1641.331,191.32,259.926,12.142,30.399,0,29.403,572.646,4110973,1276.156,1
121,3138,2013,SUMM_STD,COKE,COCA-COLA BTLNG CONS,4118440.98,12.014,,1276.156,61.432,924.02,9.286,9.246,437.616,58.671,2.98,2.98,2.99,2.99,27.675,32.102,4.427,27.675,-12.014,44.244,351.979,188.869,1641.331,191.32,259.926,12.142,30.399,0,29.403,572.979,4110973,1276.156,1
122,3144,2010,SUMM_STD,KO,COCA-COLA CO,2587225563,8360.8,0.000323157,72921,2215,11132,4667,4616,14041,1306,2.53,2.53,2.55,2.55,11787,11837,50,11787,5047,14207,14727,49337,35119,31003,31317,2370,3071,0,391,13130,2586806552,72921,2
123,3144,2010,STD,KO,COCA-COLA CO,2587217202,8360.8,0.000323157,72921,2215,11132,2333,2308,14041,1306,5.06,5.06,5.12,5.12,11809,11859,50,11809,1297,14243,14727,49278,35119,31003,31317,2384,3071,0,391,13094,2586806552,72921,2
124,3144,2011,STD,KO,COCA-COLA CO,2293109649,-4599.58,-0.000200583,79974,2920,16322,2323,2284,13656,1864,3.69,3.69,3.75,3.75,8572,8634,62,8572,1032,11439,14939,53550,46565,31635,31921,2805,1214,0,408,17450,2292671517,79974,2
125,3144,2011,SUMM_STD,KO,COCA-COLA CO,2293114248,-4599.58,-0.000200583,79974,2920,16321,4646,4568,13656,1864,1.85,1.85,1.88,1.88,8584,8646,62,8584,918,11458,14939,53621,46565,31635,31921,2812,1214,0,408,17432,2292671517,79974,2
126,3144,2012,SUMM_STD,KO,COCA-COLA CO,3764883817,-358,,86174,2780,17157,4584,4504,14736,1896,1.97,1.97,2,2,9019,9086,67,9019,982,11809,14476,58045,48017,32790,33168,2723,2507,0,397,17740,3764415958,86174,1
127,3144,2012,STD,KO,COCA-COLA CO,3764884175,-358,,86174,2780,17157,4584,4504,14736,1896,1.97,1.97,2,2,9019,9086,67,9019,1340,11809,14476,58045,48017,32790,33168,2723,2507,0,397,17740,3764415958,86174,1
128,3144,2013,STD,KO,COCA-COLA CO,3632568167,461,,90055,2550,16513,4509,4434,19154,1908,1.9,1.9,1.94,1.94,8584,8626,42,8584,1220,11477,14967,61660,46854,33173,33440,2851,3493,0,410,17305,3632086294,90055,1
129,3144,2013,SUMM_STD,KO,COCA-COLA CO,3632567706,461,,90055,2550,16513,4509,4434,19154,1908,1.9,1.9,1.94,1.94,8584,8626,42,8584,759,11477,14967,61660,46854,33173,33440,2851,3493,0,410,17305,3632086294,90055,1
130,3170,2010,SUMM_STD,CL,COLGATE-PALMOLIVE CO,700749951.2,687.9399999,,11172,550,6006,1021.8,975.6,2815,376,2.16,2.16,2.22,2.22,2203,2313,110,2203,-269,3430,3693,14329,15564,2675,2817,1117,2,0,69,5414,700660182,11172,2
131,3170,2010,STD,CL,COLGATE-PALMOLIVE CO,700749263.2,687.9399999,,11172,550,6006,510.9,487.8,2815,376,4.31,4.31,4.45,4.45,2203,2313,110,2203,33,3430,3693,14329,15564,2675,2817,1117,2,0,69,5414,700660182,11172,2
132,3170,2011,STD,CL,COLGATE-PALMOLIVE CO,694641466.1,-954.38,,12724,537,6707,492,488.3,4430,421,4.94,4.94,4.98,4.98,2431,2554,123,2431,6,3789,3668,15649,16734,2375,2541,1235,686,0,59,5748,694542892,12724,2
133,3170,2011,SUMM_STD,CL,COLGATE-PALMOLIVE CO,694642420.5,-954.38,,12724,537,6707,984,976.6,4430,421,2.47,2.47,2.49,2.49,2431,2554,123,2431,-10,3789,3668,15649,16734,2375,2541,1235,686,0,59,5748,694542892,12724,2
134,3170,2012,SUMM_STD,CL,COLGATE-PALMOLIVE CO,494795386.7,787.86,,13394,565,6728,960.2,952.2,4926,425,2.57,2.57,2.6,2.6,2472,2631,159,2472,-67,3874,3842,16953,17085,2189,2390,1243,820,0,81,5910,494691976,13394,2
135,3170,2012,STD,CL,COLGATE-PALMOLIVE CO,494794598.9,787.86,,13394,565,6752,480.1,476.1,4926,425,5.15,5.15,5.19,5.19,2472,2631,159,2472,67,3874,3842,16953,17085,2189,2390,1243,820,0,81,5910,494691976,13394,2
136,3170,2013,STD,CL,COLGATE-PALMOLIVE CO,787177140.3,566,,13876,670,6765,939.9,930.8,4749,439,2.38,2.38,2.41,2.41,2241,2410,169,2241,120,3565,4083,17952,17420,2305,2536,1155,352,0,119,6086,787072130,13876,1
137,3170,2013,SUMM_STD,CL,COLGATE-PALMOLIVE CO,787176574.3,566,,13876,670,6765,939.9,930.8,4749,439,2.38,2.38,2.41,2.41,2241,2410,169,2241,-446,3565,4083,17952,17420,2305,2536,1155,352,0,119,6086,787072130,13876,1
138,3937,2009,SUMM_STD,AOI,ALLIANCE ONE INTL INC,188763773.3,-59.803,,1911.199,15.785,1881.584,106.041,88.627,788.88,30.265,0.78,0.78,0.89,0.89,79.167,79.946,0.779,79.167,-51.1,76.155,193.224,-49.242,2308.299,390.4,394.922,-3.791,795.229,0,113.819,155.376,188752473,1911.199,1
139,3937,2009,STD,AOI,ALLIANCE ONE INTL INC,188763833.1,-59.803,,1911.199,15.785,1884.517,106.041,88.627,788.88,30.265,0.78,0.78,0.89,0.89,79.167,79.946,0.779,79.167,8.703,76.155,193.224,-49.242,2308.299,390.4,394.922,-3.791,795.229,0,113.819,152.443,188752473,1911.199,1
140,3937,2010,SUMM_STD,AOI,ALLIANCE ONE INTL INC,171425333.8,9.713999987,,1808.33,69.525,1788.535,87.799,87.799,884.371,28.708,-0.81,-0.81,-0.81,-0.81,-71.551,-72.148,-0.597,-71.551,19.109,35.312,237.088,-120.793,2094.062,312.813,316.012,107.46,846.86,0,102.696,157.92,171414880,1808.33,1
141,3937,2010,STD,AOI,ALLIANCE ONE INTL INC,171425324.1,9.713999987,,1808.33,69.525,1791.45,87.799,87.799,884.371,28.708,-0.81,-0.81,-0.81,-0.81,-71.551,-72.148,-0.597,-71.551,9.395,35.312,237.088,-120.793,2094.062,312.813,316.012,107.46,846.86,0,102.696,155.005,171414880,1808.33,1
142,3937,2011,SUMM_STD,AOI,ALLIANCE ONE INTL INC,128689461.7,12.661,,1949.845,43.846,1828.882,110.177,87.023,821.453,34.233,0.3,0.3,0.34,0.34,29.451,29.191,-0.26,29.451,20.94,54.23,259.679,-91.342,2150.767,327.482,330.421,25.039,828.681,0,106.804,147.558,128678386,1949.845,1
